,Unnamed: 0,Unnamed: 0.1,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
468,18112,18112,160469,108,8.46,42225,"이제 처음보시는 분들은 잘모르시고,정주행하시는 분들은 잘 알지도..사실 특영반 인기 대단했어요.근데 어느날부터 작가님이,흔히 말하는 지각을 하셨죠.근데 뭐,이 퀼에 1,2시간 지각은 당연지사 넘어갔죠.근데 점점 그 텀이 늘어났어요.계속 지각하셨죠.4,5시간은 기본이었고,10몇시간으로 늘어나고,결국 수요웹툰이 금요일에 올라왔죠.",사다함님의 빠른 컴백을 위해 모든 회 만점 캠페인 실시합시다. 도와주세요!!!! 여러분?!!!,저도 작가님 빨리 컴백 하셨으면 좋겟고 특영반 좋아하고 별점테러 악플 같은건 달아 본 적이 없지만요 솔직히 여기서 쬐끔 늦었다고 하시는 분들 이 맘때 작가님이 지각 하셨던 시간이 쬐끔은 아니자나요;;;,이게 어느정도의 인기였냐면 당시 수요웹툰이었는데요 조회수 1위였어요 웹툰 온리전에서 부스들도 많았고 등신대 상품도 있었을 정도로 인기있었죠 월요일 신의 탑 화요일 노블레스 수요일 특영반 이렇게 요일별로 세 판타지 웹툰이 제일 인기있었음 물론 특영반은 노블레스랑 신의 탑에 비해 인지도가 조금 떨어지긴 했지만...뭐라고 해야하지 웹툰을 정말 심심할때 보는 일반 사람들?한테 인지도가 조금 없었던거라고 하면 이해가 되려나 나같은 웹툰 덕후들한테는 물론 어마어마했고...아무튼 그정도였음 일단 수요웹툰 탑이라는걸로 이해 가능하실듯...ㅋㅋㅋ근데 이 에피소드 시작할때쯤부터 지각을 정말 심하게 하셨음 실드도 실드 나름이지ㅋㅋㅋ실드 통하지도 않을 정도로...그러다가 휴재 하셨는데ㅋㅋㅋ세이브 분량 못 채워서 결국 연중했다고요ㅋㅋㅋㅋㅋ아...진짜...ㅋㅋㅋㅋㅋㅋㅋ단행본도 나오고 있었는데 연중을 했었다고ㅋㅋㅋㅋㅋ이번에 돌아오신거 엄청난 각오로 돌아오신거라고 믿고 있음...,왜이게 7.9임?!!!,"공짜로 보면서 지각하면 어떠냐고 하시는 분들...우리는 공짜로 보지만, 작가님은 이때 당시에 원고료를 받고 일하시는 ""프로 만화가"" 였습니다. 그러니 ""프로""로써 당연히 ""마감시간""을 지켜야 하는 것은 당연한 것이지요. 네이버와의 신뢰를 따져봐도, 독자들과의 신뢰를 따져봐도. 그리고 작가님은 이 당시에 단지 특영반을 잘 그리기 위해 많은 시간을 소모해서 불가피하게 특영반이 늦게 업데이트 된 것이 아니라, 개인적으로 다른 만화까지 작업하는 무리수를 감행하셔서 특영반의 업데이트가 짧게는 몇 시간, 길게는 이틀까지 늦어지는 사태가 빚어진 것입니다. 이 당시의 상황을 잘 알지도 못 하시는 분들의 댓글이 베댓이라니...흠...",걍 다음화 보셈..,"진짜 아까운 작품이다. 그림체도, 내용도, 그리고 이를 보던 독자도.
언젠간 간단하게 내용만이라도 써주거나 아님 다시 연재를 했으면 좋겠다. 그럼 진짜 소원이 없을 것 같다.",웬만하면 별점깎이는거 싫어하는 팬들이 이렇게 깎을땐 그만큼 지각이 정도를 넘어섰다는 얘기,별점이...,True,True,True,False,False,True,False,False,True,False
469,30055,30055,119874,993,8.46,11056,지금 엘이 돼갈량한테 쪼인트나 까이던 그 엘이 맞나,크 역시 하즈개 3년이면 전략을...,"마왕: 담배 한대 피시죠
노벨: 아 이거 좋은데요?",영순이가 왜 독자와 손을 잡겠나? 그러니 독자가 영순이의 손을 잡아야지,"담당자: 제발 공식적인 자리에선 지각을 유보하시라구요..
양형: 아, 그럼 당신이 연재하든가..",이토 : 저승길도 함께... <- 이거 나만 사망플래그로 보이냐...,마왕 치워질 명분이 만들어지는가,"하즈: 우유부단하고 나약하다니.. 도련님은 주인님이 어떤 남자인지 전혀 모르고 있어. 

가이린: 우유부단하고 나약하게... 보이실 수도 있다고 생각해요.","노벨의 장수 근거
얼굴보다 이름 먼저 등장 : 생존률 50%상승
외모묘사에 심혈을 기울인 흔적이 역력 : 생존률 30% 상승
엘의 큰그림 : 생존률 20% 상승
놉 사망각 근거
공자가 목딴다는 데바림 예언 & 주제 망각 & 뒈진 1대고산 외모와 닮아감","마왕, 목날라가는 이유가 여기에서 드러나는군",True,True,True,False,False,False,True,True,True,True
470,19323,19323,641253,185,8.46,55358,"지호가 두표 이긴것보다
형석의 몸이 2개인게 더 말이 안되니깐 걍 보시길",현실:저정도 체급차이면 걍 뚜드려맞고 정신못차립니다 붕대로 목 조를 힘도 안남아요,이작가는 자극적으로 그리는거에 천부적인ㅇ재능이 있음 19걸고 가면 역대급작품 나오겠다,역시 총판했던놈은 다르네 역베에 걸줄알아,죽을 각오로 싸우면 진짜 죽습니다 여러분,근데 생각해보니 박지호 징역 2년인데 그러면 애들 다 고교졸업하고 성인아님?,독방에서 대화했다는 떡밥을 정신분열증으로 풀어냈네 ㅇㅈ,지호 엄마아빠는 면회도안오나?,와... 이진성 벌써부터 불쌍하다. 전투력측정기답게 새로 태어난 지호한테 첨엔 압도하는척 하다가 결국 쳐발리는 역할 담당하겠지.,"이젠 19금걸고 제목도
폭력지상주의로 바꿔야겟다",False,False,True,True,False,True,False,True,True,False
471,28347,28347,726467,22,8.46,5696,어머 어머니 멋져요,저게 정상이지,근데 내가 남자 엄마라도 저렇게 반응할 거 같은데...?,그와중에 남주랑 닮았어요 라고하는건 진짜 생각이라는게 존재하지않는거나ㅏ,드디어 정상적인 상황이,지금까지 본 화중에 제일 재밌었다.,아들 여친 있는줄도 몰랐는데 갑자기 애를 낳았대ㅋㅋㅋㅋㅋ게다가 아들도 얼마전에 알았대ㅋㅋㅋㅋㅋ 누가 저 상황에서 그래! 우리 함께 가정을 꾸려보자~~~ 이러겠냐고 그동안 여주랑 주변인 행동 멍청해서 고구마였는데 좀 낫네,"우리 아들 아들인 이유를 대보세요
???:아드님을 닮았어요!!
ㅇㅈㄹ하면 의대나온 아들이 저런 돌머리랑 애낳았다는사실에 충격먹어서 혼절도 가능함",현실적이다,와 드디어 현실적ㅋㅋㅋㅋㅋ,True,False,True,False,True,True,False,True,True,True
472,21596,21596,552960,196,8.48,13227,메로나 필요 없으니까 분량 늘려와라.,원본하나 던져주고 콘티하나 없이 그리게한채 본인이 더많은수익을원하는 우리 글작가님께서는 후기도 간단하시네용,진심으로 그림작가님이 불쌍하다,"잘 생각하셧습니다.

이제 스토리 끌고 분량 이런 분량 다시 안봤으면 좋겠네요.",글작가 버리고 그냥 그림작가 혼자서 콘티짜서 그리게해도 훨씬 나을듯,흠... 글작가님은  독자들 반응 너무 쉽게 생각하고 있는거같은데.. 한마디 툭 던져놓고 다음까지기다려라 저말 저번에도 한거같은데... 솔직히 그림작가님 실력은 회를 거듭할수록 나아지는데..그에비해 그릴게 없게 만드는 스토리진행.. 스토리에 대해 비난하는데 사과는 전부 그림작가님이 하는느낌.. 그냥 그림작가님이 안타깝네요..,"그림작가님이 사과를 하시네?

글작가님은 이쯤되면 진짜 노답인듯","앜ㅋㅋ베댓님 센스 보소...다른 웹툰이 휴재하면 
'올때 메로나'라고 하던데 메로나 필요없고 분량이나 챙겨오랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...




...그럼 저도 '올 때 설명 좀 작작하는 스토리.'","성상영
끝까지 독자 무시하면서 딱딱하게 글 몇 줄 끄적이고 휴재 공지라고 하는 꼬라지 봐라. 정신 못차리네

반면에 상아작가님은 이러쿵 저러쿵 말 풀어가면서 독자들이 응원하며 기다릴 생각을 할 수 있게 만들어 주고 있으심

뭐 하긴 그림이 그렇게 큰 문제였냐... 자주 중복되는 장면이 있긴 했지만 설명충 빙의할 때 돌려쓰기 했던거였고 
문제라면 스토리가 문제중의 문제였지.
스토리가 진행이 되어야 그림을 그릴 게 있고 그런거였는데
진행은 안되고 설명으로 질질 끌어싸재꼈으니

그리고 성상영도 지 욕먹는 사실을 잘 알고있으니까 괜히 저딴식으로 글 끄적인거겠고. 글로 삐진거 티내나?

무튼 4부는 상아작가님이 스토리를 통해 더 멋나고 세련된 그림을 뽑아낼 수 있길 기대하고 있어야겠음.

상아작가님 화이팅~",아직 만화 경험 없는 학생들 위주라 덧글이 원만하지... 카카오페이지나 문피아같은데서 이렇게 연재하면 패드립 날아온다.,True,False,False,True,False,False,False,False,False,False
473,19776,19776,318995,374,8.48,23732,비숍 밸런스실화냐 날파리한테쩔쩔마내;;,와 어이없다 샤오첸 차력 봉인된 상태에서 순수 무투만 가지고 집행위원 다발랐는데....,"안녕하십니까?
저는 쿠키 공장에서 일하고 있는 청년입니다.
근 1년째 오직 쿠키만 굽고 있네요.
급여는 거의 꼬박꼬박 나오지만 만족스럽지 못할 정도의 급여를 받고 있는 실정이고요.. 퇴사하고 싶지만  지금까지 구워온 쿠키가 아쉬워서  퇴사를 못하고있네요.
앞으로 구울 수 있는 쿠키가 4주정도 남아있네요..  4주 안에 제대로된 급여를 받을 수 있길 간절히 바래봅니다.","샤오첸이 상대하는 집행위원은
대전쟁 이전의 집행위원보다 한참 못한 수준이라고 작가가 직접 밝히지 않았었냐;;
무투만으로 블랙드래곤 멸종시키다시피 한 샤오첸이, 지금은 차력도 사용가능한 상태에서 왜 저렇게 연출되는거임?? 

작가야 본인작품 까먹음..?;;

그리고 에너지스톤 덕에 전에 강했다고 하는 설정이 있기 때문에 지금 약한 모습으로 연출되어도 괜찮다고 하는 멍청이들아 정신좀차려라. 
애초에 에너지스톤은 '신'들에게만, 그것도 '생명'만 채워주는 설정이었는데
용제가 스토리를 진행하자니 비숍들 너프는 시켜야겠고, 너프시키자니 마땅한 떡밥이 없고해서
 갑자기 무리하게 설정된게 
에너지스톤의 비숍들 파워공급설이다.

작가가 역량딸려서 무리하게 등장시킨 '오설정'이 있다고 해서 스토리가 그렇게 진행되는 게 맞다고하는 논리는 도대체 어떻게하면 나올 수 있는거냐;;

비유하자면 박그네가 대통령으로서 탄핵감이라는 '오류'가있긴하지만 계속 대통령으로서 국정운영해도 된다는 것과 같은 논리다.",그냥 딘이 주인공이라고 말해,저희는 독자입니다. 여기서 이렇게 끊는건 동의 못합니다,"샤오첸에게 쩌리들은 마치 인간에게 모기 수준.
근데 모기 30마리 한번에 몰려오면 무서워 ....","정확히 274화를 보시면 제우스의 발동작 하나에 전세계가 흔들리고 펀치 한방엔 용암이 나올정도의 힘이 였습니다.
방심했다지만 그런놈을 한방에 죽인게 한대위 이고 아무리 한대위가 약해졌고 살인은 안한다 지만 제우스도 무릎꿇린 중력만으로 제압 가능하며 전부 농락해야 정상 아닌가요..",아니 진짜 말도 안돼는거 투성이라 진짜... 한숨만나오네 고구마 만개 쳐먹은거같다..... 더 식스랑 1대1로붙어도 더 식스가 밀리고 17년전 알파벳 집행위원 여럿이서 덤벼도 못잡던 샤오첸이 개 OOO 집행위원이 그 잠깐 훈련했다고 샤오첸을 털어? 그리고 단모리가 저기서 아무것도 못하고 말만하는것도 약해졌다니까 어쩔 수 없지만 독자입장에선 너무 답답하다... 그냥 딱밤으로도 다 뒤질애들이 앞에서 설치는데 못하고 있는데.....  그렇다고 작가님 우리독자들이 그낭 무조건 사이다전개 내놔라 이러는게 아니잖아요? 벨런스좀 맞춰서 제대로 해달라는거지 단모리도 설정에 비해서 너무 약해지긴했지만 어쨋든 우리가 단모리 약해졌다고 뭐라한사람 아무도 없잖아? 정말 개털어버리는게 맞는데 고전하니까 뭐라하는거아닙니까? 그리고 정말 전부 어시한테 맡긴것처럼 그림체도 너무 이상해지고 하....... 진짜 댓글좀 보면서 다시 예전처럼 재밌게 그려줬으면 좋겠습니다,작가님 한번쯤 본인작품 정주행하고오세요 점점 쿠키가 아까워지려는 마음이듭니다,False,False,True,False,True,False,False,False,False,True
474,21566,21566,552960,166,8.48,10543,어머니 분량이 오늘도 짜죠?그냥 보세요,와 4주째 가족싸움드립이 배댓이네,분량이를 주십시오 장인어른!!,어머니 4주째 그러는거 지겹지않으세요?!,여기가 어디라고 자네가 끼어드는가!,어머니그만좀하세요!,어이 할멈 이해는 되지만 좀 만 참구려,딱보니까 세영이 누나,우리 분량이는 안되네!!!,분량이는나의하나밖에없는딸이네,True,False,True,False,False,True,True,True,False,False
475,1279,1279,597478,286,8.48,5735,"동원아.. 계속 답답한 모습만보이다가 마지막에 활약하고 가는구나... 너의 숭고한 희생은 잊지않겠다. 이제 맘편히 봉구쌤한테 주인공 자리 물려주고 사랑, 머리문제 때문에 고생안해도 될곳으로 가려무나.. R.I.P",그냥 머리 깨져서 바람 빠지면서 머리 작아지는 스토리로 가자,아니 보내주지마 미친자들앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"2013.11.03일 첫 출연
2019.11.08일 마지막 출연

동원 배우님 그동안 수고 많으셨습니다. 다음 좋은 작품에서 만나요!!",동원이 기억상실증 걸려서 유나 좋아했으면 좋겠다 유나 이제 사랑 받을 때가 됐음 동원이한텐 유나가 아깝지만 그래도 사랑 한 번 받아봤음 좋겠다 작가님 큰그림 믿습니다 하긴 머리가 터져서 어케 되는 거 아니면 어떻게 할 수 없는 고구마놈이긴 했어요 기괴한 전개 인정합니다,이게 도대체 무슨 전개야ㅋㅋㅋㅋㅋ 아니 보다가 내가 뭘 보고 있는 거지 싶네ㅋㅋㅋㅋㅋ,"크기에 비례해서 음 작은 돌맹이 맞은 수준이니까
다음화에 ""윽 아프네""하고 건너올듯",저 새키 물에 들어갈때쯤부터 뒤질각 나오긴했음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,R.I.P 개웃기네ㅋㅋㅋㅋㅋㅋㅋ,아니 나만 개 웃겨?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,False,False,False,True,True,False,False,False,True,True
476,19710,19710,318995,308,8.49,28575,저번주랑 똑같은게 몇컷이여;;;;;;,진태진 마지막까지 손자를 사랑하는 마음과 진정한 무인으로서의 모습 멋있었습니다 고인의 명복을 빕니다,항상 한국 대통령은 배신하지 ㅋㅋ,"무봉이 죽이러 갈사람 모집해요
저 담주 화요일 입대합니다 가기전에 죽입시다
(1/100000000)",지도에서 서울이 없는데 공사는 어떻게 하는거지,똑같은 장면이 있어서 저번화인줄 알았던 사람 손!!,모리 : 꼭 그렇게 다 가져가야만 속이 후련했냐 무봉이새끼들아,"무진력 17년이면 대통령을17년간 했다는 소리임?
ㅋㅋㅋㅋㅋ박씨보다 더하네",한대위는? 유미라는? 모리는? 백승철과 우마왕은? 박일표는?,"박무봉 : 신의 힘을 빌린 차력을 썼는데 진태진에게 발렸네! 인간이 신보다 강한게 아닐까?!

오딘 : 페이즈2


진태진 : 엌",False,True,True,True,False,True,False,False,False,True
477,33699,33699,721109,1,8.49,100027,네이버에 비엘이 나왔다고...?,올려드리자 이건 bl이야,네이버 진짜 잘생각했다 그래 사랑에 성별이 어딨어 네이버에 비엘이 떨어지다니 핵좋아 하악,뭐야??BL이야???ㄹㅇ공식BL이야??네이버에서??왠지 비엘냄새난다했는데 진짜 비엘이야??,"아미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 애가 숫기가 없어서 그런거였니ㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잠시만요 하고 주면 되잖아 왜 문을 쾅닫고그래ㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋㅋ",와씨 드디어 네웹에 BL이!,작화 개쩐다 요새 신작 진짜 잘뽑네,"bl인고 어쩌고 하기 전에 내용보고 판단하자.
bl이라서 꽃길 올려야한다는 뎃글도 보이고 bl이라서 별점 테러한다는 말도 보이고..
어느 쪽이든 작가님에겐 좀 그럴거 같아.
열심히 그린건데 bl이라서 인기 얻는걸까? 싶거나 열심히 그린건데 bl이라서 안돼는 건가? 생각이 들면 얼마나 좀 그래",포비아새끼들 ㅈㄴ많네 이래서 네이버가 그동안 작가보호차원에서 장르가 비엘지엘 메인인거 연재안시킨거 이해간다..,"BL이라고 무조건 19금 걸어야하는 이유가 뭐에여? 모드에게 완자가, 어서오세요 305호에 이런거는 19금없이 잘만 연재했던거 같은데",False,True,False,False,False,True,True,False,False,True
478,20719,20719,119874,727,8.49,13549,도대체 마빈 비중이 왜 이렇게 높은지 알수없어서 잠이 오질 않습니다....,와 나 입대했을때 콴의 냉장고였는데 전역하고도 콴의 냉장고네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"돼갈량이 정말로 엘을 버리고 가는건지, 코추 앞에서만 그런척 한건지는 불확실합니다. 그러나 이번화는 정말 소름돋는 에피소드네요. 믓시엘.",고산가가 흥할거라는 떡밥 오늘 나왔군요 저새리가 이끌면 ㅋㅋ,진정하세요 여러분 다음화부턴 덴마가 등장할겁니다 전쟁 볼려면 아직 멀었어요,"베뎃님 아니에요 얼굴몰라도 자기가 아는 사람은 꿈꿀수있어요  미라이가 덴마 얼굴몰랐지만 꿈꿨었잖아요

그래서 꿈에 나온 꼬마가 너였구나.해서 덴마멘붕하고",불안한데... 카인 주변의 경호대 얼굴이 전부 엑스트라 스타일이야.,"지나가던 덴경대웨건이다. 1. 란과 데바림 양쪽의 예언대로면 엘 가와 고산 가의 전쟁에서 승리하는 것은 엘 가문(제3세력은 논외). 그런데 전쟁의 승리가 무조건 싹 밀어버리는 것만은 아님 2. 지금보다 얼마나 미래인지는 모르지만, 실버퀵 폭동으로 인해 백경대가 소집되었고(손실 여부는 모르겠지만) 고산주니어도 일단 살아있음. 3. 하즈가 그린 그림대로라면 백경대와 백전사는 공멸하는 게 이상적인데, 신백경대의 화력은 백전사보다는 우월함. 4. 하즈는 구백경대 중 늙은이 3명에게 특별한 임무를 주었고, 이게 고산가에게 미리 정보를 줘서 카인의 뒷통수를 치면서 고산주니어에게 빚을 지워두는 방법일 수 있다는 가능성이 생김 5. 안그래도 고산가는 교단이랑 척을 졌고 네카르 건으로 이미지에도 심각한 타격을 입었기 때문에, 여기서 고산가에 의해 카인이 끔살당해버리면 엘은 피해자 행세를 하면서 평의회나 귀족들의 여론을 모아 8우주의 지배자가 될 수 있을 가능성이 높음. 6. 그러므로 코추 사망플래그",덴경대 알람이 갑자기 오지 않네요..혹시 신 덴경대를 꾸리고 계시다는 소문이 사실입니까..?,덴마 탈출후 고산가 백경대는 모두 무사한걸 아셔야 합니다~~~ 즉 고산가의 승리 또는 엘가와 고산가가 타협점을 찾을듯~ 타협점쪽이 더 끌리는데~이유는 하데스와 그 일당들이 8우주를 휘젓기 때문일거라 생각듭니다~,False,True,True,True,True,True,True,True,False,True
479,9459,9459,400739,69,8.49,19694,"질질짜는 뇬 존나 찢어죽이고싶다
지가 괴롭혀놓고 지잘못을 몰라",응 존나 많이 잘못했어,아 저 여자 질질짜는데 존X 가식적이다ㅡㅡ,몰라서 묻나,지가 잘못해놓고서 내가 잘못 햇쪄? 이러면 어쩌라는거야 지 잘못 기억못하나 대.갈.통에 뭐들고 사냐,학교 폭력이 얼마나 무서운데 그게 엄청 잘못한거지.....,스발ㅋㅋㅋㅋㅋㅋㅋㅋ5년동안 그래놓고 '많이 잘못한거야?' 스발ㅋㅋㅋ나같음 이미 저세상 가잇겟다 이년아,ㅅㅂ그걸 말이라고하나 ㅁㅊ것들이 우리잘못한거야? 개련들이,여기에저여자이쁘니까봐준다뭐이딴말써있으면사지를갈기갈기찟으려고했는데다행이군,응,False,False,False,True,False,False,False,False,False,True
480,33785,33785,729883,1,8.49,13190,ㅈㄴ 싸가지없다 ㅋㅋㅋㅋㅋ아무리 그래도 자기 사수한테 대놓고 커피심부름 시키네 어휴;;;^^,그 커피에 카악 퉤 해버리자,잘생긴 얼굴에 그렇지못한 태도,커피는 니가 타먹어 이스끼야,본격 여주 존나불쌍한 만화,하....변기 물로 커피 타 주자.... 그지 같은 것들..,"웹소설을 웹툰화하는 이유는 뻔하지 뭐
이미 웹소설 보던 사람들 흡수하기도 쉽고
인기 있던거 웹툰화하는거니까 인기도 기본적으로 
어느정도는 보장돼있고 ㅇㅇ
그런데 이런식으로만 가면 발전은 영원히 없는거지 ","별이 1부터 10까지 있는데 평가하라고 있는 별
독자 마음대로 주지도 못하는거임??
다 그냥 9점대니깐 별이 뭔 예의인줄 아나",내가 이거 내용 예상해봄 저 후임이 존나 싸가지 없게 해서 쟤가 욕하다가 어떤계기로 사랑에 빠지고 사귈듯 뭐 아님말고    ,신작 별테 좀 하지 마세요ㅜㅜ,False,False,False,True,True,False,True,False,False,False
481,19352,19352,641253,214,8.5,47596,아니 학생주임 ㅅㄲ는 지갑 어디서찾았길래 바스코 사물함에 넣어놈?,이태성 은근슬쩍 미화 오지네 이ㅅㄲ랑 진호빈ㅅㄲ 미화되면 안되는 샠히들임,바스코 불쌍해 바스코퇴학하면 저 바로 자퇴함,바스코 지갑 보고 표정이 너무 웃김,사실 번너클은 바스코 퇴학 당하면 단체로 다 같이 퇴학할 애들임,바스코:근데 퇴학이 뭐냐 범재,사실 학생주임놈이 훔친거아님??,장현이 여자애머리자르는거 왜아무도언급안햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이거 제발 2주에 끊어주라.... 4주는 너무 길자나....,"저 3학년 마초일 도 기억해야됨 혹시몰라
위험한 아르바이트 편에서 급식실 싸움 쉽게 말린것도 저 3학년임 이 스토리에서 저 사람이 갑자기 언급되면서 인터뷰된것도 떡밥이라 의심해봐야될거같음
아무이유없이 작가가 넣었을 이유는 없다봄",False,False,True,True,True,False,False,False,False,False
482,18610,18610,670145,69,8.5,6506,조안나 몰래 금요웹툰으로 바꾸면 해결될거같다. 조안나 컴퓨터를 조작해서 댓글에 지각 욕하는거 보이고 목요일날 원고 받자마자 칼 업데이트하는것처럼 보이지만 실제로는 목요일 23시에 업데이트 시키는것이다.,조안나는 지금 미국 거주중만 아니었어도 ㄹㅇ 매주 네이버 본사 감금마감각이다,"늦는 이유나 들어보자. 이유 말해주면 괜찮은 건 아니고, 그냥 맨날 쳐늦다보니까 호기심이 생겨서 하는 소리야.",담주엔 6시에 올려주세여.... 2시간씩 줄여보자구여...^.^..,선물주려고 산걸 티 안나게 주네 지훈이 ㅋㅋ,"난 그거보다 킬더킹 완결할때 조안나가 무슨 낯짝으로 후기를 쓸지 정말 궁금하다
조안나씨 후기때는 지각하면 안돼요~!","오늘의 하이라이트
-괜찮아~ 지훈이가써","다음주 예고

서비스담당자: 작가님의 사정으로 5주차 (5)화는 4월 27일에 연재됩니다",알림이 최고라고 하지마세요 ㅋㅋ 그러다보면 계속 늦게 와요 저희가 왜 알림 맞춰서 들어와야하는지..^^;,아니 진짜 저번화도 그렇고 분량 너무하신거아니에요?  저번환 어떻게이겼어고 오늘은 자물쇠어디다가해가 끝이야;;  가르쳐주다가 갑자기 툭 끊기네. . .조안나님 제발. . .일좀제대로해요. . .,False,False,False,True,False,False,True,False,False,False
483,21379,21379,119874,1387,8.5,6518,사람이 둘이나 죽었는데 사라진 머리카락은 0개네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,둘다 [두발]이 없어서 굴러서 나왔네요,ㅋㅋㅋㅋㅋㅋ 그럼 이사 죽는거 그 맹인데바림 알고있었겠네 ㅋㅋㅋㅋ 바로 두부 먹으러 튄거였구만,아니 진짜 이쯤 되니까 약쟁이 환각이라는 게 맞는 말 같음 ㅇㅇ... 다음화 쯤에 침대에서 버르적대면서 으으...평으...식객...끄흐으으...이러고 있으니까 대머리가 약 하나 더 꽂아주고...,와씨 대머리까지 죽이네 미친 약쟁이고산,눈 먼 데바림의 '저에게 노잣돈은 필요없습니다'라는 말은 결국 대머리 너한테 노잣돈이 필요하다.. 이런 말이었네. 저승가는길 돈은 대머리한테 필요했던것임~,약쟁이 환각 아님?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,대머리 누멘코팅 입고다닌거 아녔나,그 와중에 공자만 땀 안흘림. 갓공자 클라스,"아니지 아니야 데바림 예언이 틀린 게 아니야.
1) 그는 아주 가까운 미래만 볼 수 있다고 했고, 현 시점은 그로부터 먼 미래가 아니야.
2) 데바림이 다브네스 금화를 노잣돈이라 한 이유도 그 돈을 받았을 때 자신에게 해가 미칠 수 있다는 걸 안 거고.
3) 고산에게 끊임없이 약을 공급해 방치한 시점부터 대머리의 왕좌에 대한 권력욕이 훤히 드러난 거지. 이건 맹인 데바림의 꾸준한 경고를 지키지 못 한 사례인 거고.

결국 급전개라기보다, 양형은 계속 넌지시 우리에게 메시지를 주고 있었다고 봐야해.",False,True,True,False,True,True,False,True,True,False
484,19285,19285,641253,147,8.5,62609,선농이 자살방법 진짜 많이 아네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부산 여중생들 꼭 알맞은 처벌 받게해주세요,"중간에 재열이 지갑주니까 좋아하는것봐
개귀엽네ㅋㅋㅋㅋ","작가님 웹툰 뉴스떳던데요!!!! 축하축하 
사이비종교 비판하신 작가님 만화가 뉴스에도 떴네욤

부산 여중생집단폭행사건도 그렇고 지아들 처죽인 사이비도 그렇고 세상 별 ㄸㄹㅇ가 많네요 천벌이나받아라 퉤",고딩이 담배피는.꼬라지.그만 나오면 좋겠네요..... 하아..,"부산 여중생 가해자 포함 된 학교는 장림여중이라 아시는데 큰 착각이십니다.장림여중에는 한명이 포함되어있는데 언론에는 전부 장림여중이라하더라구요.

그것때문에 재학중인 학생들은 택시 승차거부 버스 승차거부 길가다 비난,욕설 뺨까지 맞았다고 합니다. 

제발 루머 퍼나르지마시고 처벌 제대로 해주시길 바랍니다.. 장림여중 학생들그리고 동주여중 등등 재학중인 학생들에게 뭐라하지마시고 부산 강릉 춘천 전부 처벌 제대로 주길 바랍니다

많은 분들이 볼수있게 좋아요 부탁드려요","이거 볼때마다 ㅈ나 어릴때 봤던 야인시대가 떠오른다. 그때 초딩들은 그 드라마를 보고 '선생님 전 커서 야인이 될거에요!'라고 수업시간에 말하곤 했지. 초딩이 드라마를 보고 조폭이 되고싶다고 말했다고. 이게 미디어 매체야. 다행이도 초등학생의 어린 꿈이 이뤄지기엔, 조폭은 너무 멀리있었지. 근데 이 만화는 어때? 당장 이 만화에 나온대로 무시할 수 있는 못생긴 아이들은 멀리있지 않아. 당장 교실에만 가도 있지. 그럼 이 만화에 영향받은 애들이 무슨 짓을 모방할지 감이 안잡혀? 아직 뭣모르는 초딩들은 못생긴 애 귀에 진짜로 압정을 박을 수도 있는거라고. 옛날에 여기 베댓으로 학교 선생이 애들이 보고 배울까 걱정이라는 말을 그냥 한게 아니라고ㅇ 여기까지 말했는데 아직도 이 만화에 무슨 문제가 있는지 모른다면...ㅋㅋㄱㅋㄱ 내가 야인시대 봤던 나이의 사람들이라고 생각할게. 비판력 없고 주입하는데로 잘 받아들이는, 내가 좋으면 아무 문제 없는, 자기가 세상의 중심인 나이니까 그럴 수 있지ㅎ",선농아 그냥놀이공원왔으면 잼께 놀고가 맞지말고 ..,"태성이는 휴지가없어서 저러고있던건가
보자마자 휴지를부탁하내",처음에 잘못은 힘선농이 안했는데 왜맞았지?,False,True,True,False,False,False,False,False,False,True
