,Unnamed: 0,titleId,nom,star_point,star_person,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9,comment10,comment1e,comment2e,comment3e,comment4e,comment5e,comment6e,comment7e,comment8e,comment9e,comment10e
369,12857,723714,115,9.99,8703,중딩때 당구장에서 흑산포 썼다가 사장님한테 혼났는데..,당구장에서 흑산포 썼으면 처맞는게 맞지,저렇게 치고박고 싸워대도 나이먹고 웹툰 고수에선 둘이 금송아지 주고받는 술친구ㅋㅋ,여기서 주목할점은 용비의 몸상태는 만신창이에서 시작된겁니다,"중딩때 흑산포라뇨! 아직 신체성장이 다 안된 상태에서 흑산포처럼 무리가는 기술을 계속 쓰면 큰일납니다.
당구장 사장님이 타짜님 생명의 은인이시네요",저어..손님 공력300이하 흑산포는 당구장에서 쓰지 말아주세요.,당구장에서 흑산포 썼으면 칠보흑풍권 맞아도 된다,크으...  용비불패 최고의 명승부,흑산포를 정면으로 받는 유일한 상대.. ㅎㅎ,당구장 흑산포 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,True,False,True,True,True,False,True,True,True,True
370,3821,710741,52,9.99,10513,아 제발 친구 초대 못하는 얘기로 가지 말아주세요 답답한거 극훰,국서 처음으로 등장했지만 꼴보기싫어요,자 재수없는놈이 이상한 짓 하겠네 에휴 그지같은놈,"ㅋㅋㅋㅋㅋㅋㅋ 작가의말 뭐임ㅋㅋㅋㅋㅋㅋㅋ
지금은 사람 아니라는건가욬ㅋ",알고보니 국서 착한거아님? 밥상 개멋지게 차려놓고ㅋㅋㅋ이 웹툰은 남들이 상상하는거 반대로 스토리가 진행되니까ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"아닠ㅋㅋㅋ중간엨ㅋㅋ구조요원ㅋㅋㅋㅋㅋㅋ""브로콜리로 보이는 생명체 하나""ㅋㅋㅋㅋㅋㅋ사람도 아니얔ㅋ",브로콜리가 떨어졌다 초장준비해!,저 아저씨 뭐임 너 거지가 어떻게 국왕남편이 됫늠지 모르겟지만 부괴롭히면 너는 수염을 우리 아가한테 한가닥씩 뽑으라고할꺼야,님들 그거 알아요? 마스크남 얼굴 15화에 나옴,국서랑 부랑 사이 안좋아서 국서가 부랑 친해질려고 직접준비하는 스토리면 좋겟다 제발,False,False,False,False,True,False,False,False,False,True
371,32454,728900,26,9.99,13609,아니 ㅜㅜㅜㅜ 덮수영 존잘이자나 ㅜㅜㅜㅜ 초아 양갈래 모야 ㅜㅜㅜㅜㅠ 수영이 은근슬쩍 손잡으려던거 모야모야,"띵동소리에 워매 놀라는거봐,,,, 둘다 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","이제 초아랑 수영이가 확실히 썸타는 거 같네ㅠㅠㅜㅜㅜ
귀여운 짜식들",아 진짜 얘들아ㅜㅜ 너무 귀여운거 아니ㅣ니ㅜㅜㅠㅜ,수영이 배려 ㅠㅠㅠ 너무좋다 스윗ㅎㅐ 사랑ㅎㅐ,중간에 잠깐 만화 장르가 바뀐 것 같은데 ㅋㅋㅋㅋㅋㅋ 작가님 호러 쪽으로 가셔도 잘 하실것같네요 ㅋㅋㅋ,와 이수영씨 초아가 준 펭귄인형 아직도 달고 있어 진짜 마음에 들었나봐 귀여워ㅜㅠㅠㅠㅠㅜㅜㅜㅠㅠㅜㅠㅠㅠㅠ,"아닠ㅋㅋㅋㅋㅋㅋ수영이랑 일이는 언제 친해질거냐ㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋ아 웃겨뒤지겟다ㅋㅋㅋㅋ
너네둘 케미 너무좋다",수영이 앞머리 재질 걍 미쳤음 완전 존잘템 ;,수영이 눈매 날카로운데 일이는 눈매 순둥한거 너무좋다,False,False,True,True,True,True,True,True,False,True
372,22608,708452,34,9.99,20907,작가님 춘배티콘 출시가 시급합니다 ㅠㅜㅠㅠㅠ 시리즈 나올 때 마다 제일 먼저 살 자신 있으니가 제발 내주세요 ㅠㅜㅠ 너무 큐티뽀짝하긔 ㅠㅠㅜ,아니왜 아무도 춘배들킨거에 관심이없어욬ㅋㅋㅋㅋㅋㅋ 지금 딱봐도 철컹철컹각인데,오늘은 큐띠뽀쟉 춘배를 많이 봐서 너무 행복하다 .. 캬..,자판이 어려워 부분 첫 짤 춘배 굳건한 표정 미쳤다고.... 개귀엽잖아.....,그 와중에 춘배 식빵 굽는거 귀엽다..,아악 고양이 버전 춘배 진짜 너무 사랑스러워,"근데 예전에 키웠다던 나비 엄청 큰 떡밥인듯, 분명 냥인일텐데 누굴가 ?.?",ㅠㅠ외로움타는 춘배 너무 조그맣고ㅠㅠ등 쓰다듬어주고싶고ㅠㅠ 행복해라 춘배야ㅠㅠㅠㅠ8OOO,크 보미 엄마 이름 장군인거부터 화끈한 성격에 아빠는 조신하고 발랄하고 앉는 자세도 조신하게 무릎꿇은게 맘에 드네용 작가님 세세한 부분까지 넘 좋아요ㅠㅠ쿠키라도 바칩니다ㅠㅠ,아ㅁㅊ강이지 문자보고 뾰루퉁한 고양이춘배 졸귀탱 미치도록 귀염뽀쟉몽글몽글 하다ㅠㅜㅜㅠㅠ심쿵사해버림,True,True,True,False,True,True,True,True,True,True
373,3981,709731,13,9.99,25664,오~ 완전 선수같애ㅋㅋㅋㅋㅋㅋㅋㅋ,탁무이는 아무것도 안하는 것 같아도 주위를 자꾸 홀리나봄....,능숙한데 순수한 남자라니ㅠ 이런 건 판타지라고ㅠㅠ,작가님 저 순간적으로 이 웹툰보다 저 소설이 더 궁금했어요 이러시면 후기작으로 저거 써주셔야 합니다만...?,근데 달달할수록 나만불안해...? 스토커가 무슨짓할지..ㅜㅜ,유일이랑 무이도 같이 먹으면서 연인이 되기 위한 통과의례를 하고 있는 거네요ㅎㅎ,작가앞에서 작가가 쓴 글을 읊는게 얼마나 민망할까ㅋㅋㅋㅋㅋㅋㅋ,"휘둘리는 기분이라 기분나쁜데
휘둘려서 기분좋다 ",내주위엔 왜 저런남주가 없는거여.,미리보기를 다 봤어요 낙이없어요이제ㅠㅠㅠ,True,False,False,False,True,True,False,True,False,False
374,1309,694946,30,9.99,39069,"그럼 그 아저씨도 알콜중독이 아니라 산재 때문에 얻은 후유증이었던거야?
헐...회사는 그걸 은폐하고...?",자살한 아저씨랑 똑같은 상황이네,헐...그럼 아저씨가 부실공사 다막아주고 아픈애 기부해준거임???????,역시 그청소부하던 아저씨도 저주인공처럼 저렇게 된건가...?,"허어...저 회사놈들 인성보소...
지들 이익 때문에 산재 신청 못하게 하더니 지원금까지 끊어버리네;;
그것도 세대별로 두 사람 씩이나 똑같은 짓을.
이건 뭐 거의 졸렬잎 마을 수준이네요.

무서운 건 저거보다 더 악랄한 기업도 많다는 현실이죠.",자살한 아저씨랑 똑같은 상황이 될 것 같음...ㅠㅠ,회사가 애기네 애기..쓸애기...,그 아저씨 목매단거 가족들한테 알려야된다고 했더니 상사가 딸 죽었다고 하지않았었나..? 거짓말한거? 은폐하려고??? 와... 진짜..소름돋네,"그나마 주인공은 '내국인'이고, '기능공'이라 저 정도죠.
현실에서 대다수의 공장들은, 살아보겠다고 이주해 온 외국인 노동자나 불법체류자들을 고용해서 기본적인 임금조차 떼어먹는 경우가 파다합니다.
그런데 사고났다고 지원금? 그런 거 줄 리가 없죠.
만화가 아무리 무서워도 현실은 언제나 픽션을 뛰어넘는 법.",결국  그 아저씨처럼 사고당하고 후유증으로 그러네.. 반장이라는 사람이 진짜 나쁜놈이었어.. 아무리 무사고 처리하고싶어도 그렇지 어떻게 그렇게 열정가지고 일한 사람한테... 천벌받을거다,False,False,False,False,False,False,False,False,False,False
375,27290,720121,231,9.99,10007,족보전쟁 시작이네,아니 홍준 ㅋㅋㅋㅋ 누나 저러고 자는데 불만 끈 거냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,설 인하 케미도 좋다ㅋㅋㅋㅋ,족보로 인해서 그동안 정이가 다른 사람들이 의도를 갖고 접근하는 걸 설이가 그대로 느끼겠네 ,ㅋㅋㅋㅋㅋㅋㅋ애들 다 어이없을때마다 하! 이러는거 너무귀엽고 ㅋㅋㅋ,와 근데 진짜 설이입장에서 보니까 유정 단박에 이해됨.... 모든 사람이.. 그동안 친하지도 않고 접점도 없고 나 좋아하지도 않았었던... 그 모든 사람이 다 뭔갈 원해서 끊임없이 접근하는거  진짜 환멸났겠다 ㅋㅋㅋㅋㅋㅋ 유정의 그동안 사람 대하는 태도는 자기방어에 가까웠던거였음 그사람들 다 목적 달성하면 언제 바뀔지 모르니까....,설이 유정화 되는거 ㄴㅓㅁ 애지지 흑화홍설,지들 족보 필요하니깐 살살 웃으면서 접근하는거 참 보기 싫다ㅎㅎ 딴 애들은 그렇다 쳐도 이다영은 원래 설이 싫어 했으면서 필요하니깐 저러네;,변심 없는 은택이와 내심 좋은 보라 또 그걸 알아보는 눈치 빠른 설이,아무도 왜 은택이얘기는안해ㅠㅠㅠ 진짜 찐사랑이야 보라한테....,True,True,True,True,False,False,False,False,True,False
376,23792,718016,53,9.99,8318,헉 새친구 사귀는건가?!?!!!  현아!!!!,현이는 이제 귓속말하는 것만 보면 트라우마 생겼나보다.. 안타깝네,저 여자애는 착했으면 좋겠다.... ,뒤에 저 안경이 뭐야 거슬리게,저 친구 다예랑 지영이 친구네 조만간 다예랑 현이 화해할듯ㅎㅎ,이번엔 상처받지 말길,저 마음 알지... 괜히 내가 잘못한 것도 없는데 초조하고... 불안하고...,뭐여 설마 뒤에 재수탱이 안경이랑 쌍둥이임?,방학때 학원에서의 일로 현이가 트라우마가 생긴 것 같은데 마음씨 착한 친구들 사귀면서 그런 트라우마도 이겨냈으면 좋겠다ㅜ 애가 얼마나 스트레스를 받았으면 일상적인 모습도 학원에서 일어났던 상황하고 겹쳐 보일수가 있겠어..,얼마나 많이당했으면 수군거리는것만 봐도 자기 험담하는걸로 들렸을까,True,True,True,False,True,True,False,False,True,True
377,23503,685460,144,9.99,5406,연화가 대체 왜 이무기한테 호감을 가지나 했는데 연화도 선녀로서 자격미달 소리를 들어서 이무기에게 동질감을 느꼈던 거군요...... 근데 아직 좀 부족한 것 같은 느낌인데 작가님이 더 풀어 주시겠죠......? 참 강유랑 우암 팔짱 잘봤어요 작가님 덕분에 제 옆구리는 오늘따라 시립니다 흑,"우암 저렇게 밝게 진심으로 웃은게 얼마만이더라...
진짜 진심으로 행복해하고 있는 웃음이네요..
저 웃음이 언제까지고 유지되지 못해서 둘이 더 애틋한거같소만,,,,
아무리그래도..작가님...네ㅜ?ㅜㅜㅠ 살려주실거죠??",아진짜 이무기 차가운도시남자지만 강유한정 따뜻한 다정공느낌 아녓냐고 ㅋㅋㅋ.ㅋ.ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 눈물 퐁퐁 떨구는거 개기여ㅝㅜㅠㅜㅜㅜㅜㅠㅠㅇ,"네이버가 한 웹툰이 완결날때까지의 쿠키를 한번에 살수있는 무한쿠키제를 실시했으면 좋겠다고 생각합니다.. 

어차피 완결날때까지 한화도 안빠지고 다 미리보기로 살 예정인데 맨날 쿠키 충천하는것도 귀찮음요..
나오자마자 대기타다가 바로 똬 보면 아주그냥 기분이 똬 좋아질터인데
",연화한테 저런 소리한것들... 나중에 두고보자 ㄷㄷ,"와 씽ㅠ 무기 개커엽자너ㅠㅠㅠ
아악ㅠㅠ 퐁퐁퐁이래ㅠㅠㅠ
내 심장 돌려내라구웃ㅠㅠㅠㅠ","내가 아 웹툰을 보는 까닭
= 애들 얼굴보려고(담백)","??? : 조그마한 게 좋긴 하네요, 밟기에



(마상)",아아아아아아아아아아아악 이무기 작아진거 너무 귀여워어어어어어어어어어어어어어어어어 (벽 부수는중),"저 대화 해석하면
강유: 우암 좋아해요
우암: 푸핳 말은 똑바로 해야지?? 내가 너 더 좋아하는거거든
....쯤이려나요",True,True,True,False,True,True,True,True,False,False
378,17034,670144,28,9.99,30384,하난이 충신이었구나....근데 왜 쥐를 먹인거야ㅜㅠㅜㅜ 잘못한게 뭐가 있다구ㅜㅜ,와 그럼 쟤들이 신룡이 안죽일려들었으면 신룡덕에 나라가 평화로웠겠네. 사스가 닝겐의 욕심은 끝이 없고 똑같은 실수를 반복하는구만.,지금있는 분홍머리여자는 백매고 저 분홍머리여자앤 춘매인게 저때 죽어서 그런ㄴ건가..,아 이거때문에 신용이 삐뚤어 진거임?,"역린이란
용의 가슴에 거꾸로 난 비늘이라는 뜻으로, 　
①건드리면 반드시 살해됨 　
②임금님의 노여움을 비유(比喩ㆍ譬喩)함
또 용의 유일한 약점이란뜻이 있지요.. 이 3가지뜻을 모두사용하셧네요..bb",신룡 처음에 나쁜앤줄 알았는데 더 나빠지는듯?,무작정나쁜놈인주로만알았다역시인간은항상실망시키네,원래 다정했는데 제일 믿었던 사람들이 배신해서 자신을 죽이레하는데 누가 안미치겠냐  나는 이해된다,"아 드디어 알았네. 실제로 진짜 이번화 윗부분에 나오는 '춘매'라는 용은 죽었고, '추국'이라는 용이 낌새가 이상해서 춘매가 있는곳으로 순간이동한거구나. 그리고 폐하가 있는 곳으로 죽은 춘매의 꽃가지를 가지고 온 모양이다.  
난 '추국'이 사라지는 장면이 '펑'하고 되어있길래, 독약을 마셔서 형체도 없이 사라진줄.",예? 신룡이 삐뚤어지는건 알겠는데 신용이 삐뚤어지는건머죠,True,True,True,False,True,False,False,False,False,True
379,12414,710760,37,9.99,22816,쟨 뭐 맞는것도 저렇게 섹시하냐,다정이 학주한테 안걸리게 일부로 맞는중이네 요한이,와 다정이 저렇게까지 팰줄은 몰랐는데 놀라웠다 ㄷㄷ.. 속 시원하고 요한이는 왜케 섹시하냐,둘이 각성 제대로 하는 날에 세계평화가 찾아올듯,ㄹㅇ 요한이는 쳐맞아도 계산한거 같아서 걱정이 안되네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,와 나 남잔데 요한이 개섹시하네,뭔데 막컷 개잘생겼냐,여주도 남주처럼 변해가네 둘이 나중에 캐미 쩔듯,보니깐 실컷맞다가 겨우때린것같은데 위에있는넘,전부 요한이 얘기만 하시는데 다정이 싸우는게 레전드에요 아무리 여자끼리라 해도 무슨 5:1을 하고있어,False,False,True,True,True,True,False,True,False,False
380,27648,724274,11,9.99,16674,주인공 그동안 귀신 무시 잘 해오다가 갑자기 왜저렇게 겁에 질린거져..?,진짜 내가 살아오면서 이런 명작 공포웹툰은 처음 본다... 각본 잘 짜이고 볼 때 마다 소름돋고... 야채호빵 그린 작가님 맞나 싶다.. 일상웹툰 그리시던 분이 어떻게 이런 명작공포를... 아직 연재초반인데도 오래오래 보고 싶네요... 볼 때마다 무서워 죽겠는데 계속 결제하게 됨...,저거 저번에 애새끼아님? 어휴 거참 징하다;;,쟤는 저렇게 봐도 금방 헛것봤구나 생각해버리고 안믿으니까 공포심이 금방 사그라들어서 잘 안보는거 아닐까요? 주인공도 저 여자애처럼 생각해버리는게 나을듯 .. ,근데 ㅈ같은게 귀신은 왜 인간 공격하는거냐. 죽었으면 곱게 죽을것이지 피해주고 난리야,"다들 중요한 떡밥 하나 놓친것같은데, '그 녀석'이 누굴까요? 윤영이가 여태 보여준 모습들과 달리 귀신들땜에 힘들어하는 이유는 그 녀석이라는 무언가가 없기 때문일 것으로 보이네요. 그 녀석은 어떠한 이유에선지 주변의 귀신들로부터 윤영이를 보호해주는 존재인 것 같습니다.(사람일거란 보장은 안드네요) 이게 맞다면 그 녀석은 갑자기 왜 사라진건지 의문이 드는데, 윤영이가 그 녀석으로부터 보호를 받는게 당장은 도움이 될 수있지만 장기적으로 봤을 때 결국 윤영이 스스로 민지처럼 귀신들로부터 자신을 보호할 수 있는 힘을 기를 필요가 있기 때문이지 않을까하는 추측을 해봅니다. 그 녀석이라는 존재가 사람이 아니라면, 민지가 학교화장실에서 지네괴물땜에 애를 먹는 화에 윤영이가 계단을 올라가다가 주저앉는 장면을 보면 그림자가 하나 더 있었자나요. 그렇게 윤영이에게 딱 붙어있었던 존재가 아니었을까 생각이 듭니다.",아무리 봐도 민지가 멘탈갑인것도 어느정도 있겠지만 저번화 나온거처럼 귀신 관련 기억에 무슨 수를 따로 쓴 듯..그렇지 않고서야 저번화처럼 물뿌리고 정신 안차리면 먹힌다고 다 아는듯이 행동하다가 또 일상때는 헛것 봤다듯이 평범히 사니까요..그리고 윤영이가 말한 그 녀석은 왜 아무도 언급이 없..,거 애새끼 진짜,"3상품 3800원입니다.  콜라가1000원 육개장이900원으로 따졌을때
저삼각김밥이1900원이므로 골든명란참치마요빅일 확률이크네요.  
네 그렇습니다 삼각김밥먹고싶어요. 끼률료헿",주인공이 무서워 할수밖에 없지 저 귀신 애새끼 귀신이잖아 계속 쫓아오고있고,False,True,False,False,True,True,False,False,True,False
381,1899,720121,178,9.99,15812,유정선수 십점 만점에 백점 드립니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,미워하기엔 너무 든든한 남자친구다....,살면서 니가 최우선이라는 말을 들으면 얼마나 벅차고 기쁠까...설이가 그동안 가장 바랬고 듣고 싶어했던 저 한마디를 유정이 해주네 진짜 설이한테는 최고의 한마디다,이 장면 볼라고 내가 쿠키 300개를 구운건가 인생 다 살았다,설이가 명령조로 말하지 말랬다고 '그런 말은 하지마' 아니고 '그런 말은 하지 말자' 이러는 거 봐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"╭┈┈┈┈╯    ╰┈┈┈╮

╰┳┳╯    ╰┳┳╯
 유  　    　　날

 정   　   　　가
    ╰┈┈╯
  선 ╭━━━━━╮　   져
      ┈┈┈┈
　　배     　　 요",아진짜 몇회째 자꾸 눈물나와ㅠㅜㅠ설아ㅠㅜㅠㅜㅜㅠ설이 독백이랑 ㅠㅜㅠㅠㅠㅠ정이한테 털어놓는 대사들 너무 맘아프고ㅠㅜㅠ공감가고ㅠㅜㅠ아눈물..,정이같이 모든 걸 해결해줄 수 있을 것 같은 사람이 모두 다 괜찮다고 해주면 진짜 든든하고 의지될 듯,설이에게 정이는 안식처다.... 정이도 마찬가지고....절대 끼어들 수 없는 견고함이 늘어나고 있구나,설이한테 정이가 있어서 너무 다행이다... 물론 설이 친구들도 너무 좋지만 정이만이 채워줄 수 있는 무언가가 있으니까,True,True,True,True,False,True,True,True,False,True
382,27325,720121,266,9.99,10283,이래서 인호 더 견제했나 ㅋㅋㅋㅋㅋㅋㅋ,유정님이 설이의이상형정보를 획득하셨습니다,"이게 그 떡밥이었구나..... 보라 아빠 입원했을때 핀트가 어긋났대서 어딘가 했는데
기댈 수 있는 사람<이거듣고 집착하는 유정이었던거임 ㄱㅇㄱ
먼가 가끔 이상할때 있었는데 이게 이거였구나....  난 그냥  '걱정해주는데 왜 이상하지??' 했는데 설이는 은연중 느끼고 있던거구나 진짜 예민하네...",다른 건 다 되는데 유전적 한계에 부딪혀서 고개 숙인 거 너무 웃겨 죽음..,유정이 눈썹이랑 눈 사이 만져보는거임? 졸귀탱ㅠ,겉모습이 백인혼데옄ㅋㅋㅋㅋㅋ백인호 외모에 유정 성격 섞었으면 설이 이상형 나왔을듯,유정 당신... 집 근처 회사인거 깨닫고 우연히라도 설이 만날까 동네 돌아댕기는거... 그거 사랑이야...,눈썹 만지는거바ㅋㅋㅋㅋㅋ짜식 귀엽든 무섭든 하나만해,설이 취향 껍데기는 인호넼ㅋㅋㅋㅋㅋㅋㅋ,유난히 인호를 더더욱 신경썼겠구나 ㅋㅋㅋㅋㅋㅋㅋ,False,True,False,True,True,True,True,False,False,False
383,13241,720121,192,9.99,13127,인하 사진찍고 국수먹으러 간거구나....,저번화 마지막에 유정이 핸드폰 보는 부분이나 뜬금없이 인하 나타난 부분보면 아마 인하가 사진을 찍어서 보낸게 아닐까 싶네요 암만 유정이라도 설이가 직접 위협당하는데 가만있었을것 같진 않아서..,백인하가 사진 찍은 거고 저 자리에서 유정이 찍고 있었던 것 아닙니다~~! 사진 찍은 폰 자체를 유정에게 준거에요~,와... 나도 유정이 저 상황에서 사진 찍고 가만히 있었던 건 줄 알았는데 다시 보니 인하가 사진 찍고 국수 먹고 정이한테 폰 준 거였구나... 정주행 다시 하니까 안 보이던 게 보이네요 와 떡밥이랑 주변 상황 설계랑 너무 천재 같다...,인하 갑자기 가게에 국수 먹으러 들어온 타이밍 생각하면 인하가 찍은듯..,근데 웃긴건 오영곤이 김상철에 대해 쓴건 다 맞는말이라는 게ㅋㅌㅋ ㅋ ㅋ ㅋㅌㅋ ㅋ ㅋ ㅋ역시 빡대가리는 빡대가리로 조져야해...,와 백인하가 그날 국수먹으러 온게 그냥이 아니었네 개쩐다;;,와 옛날에 왜 유정이 저 상황에 사진 찍었다고 생각한거짘ㅋㅋㅋㅋㅋㅋㅋ 자취방 집주인 손자라고 구라친 변태새끼도 개팼던 유정인데.. 누가봐도 인하가 찍은 상황이 맞넼ㅋㅋㅋㅋ,유정 안도와주고 저기서 찍고있었다 어쨋다 하는게 베댓이었는데ㅋㅋ,유정이 진짜 저 자리에 있었으면 오영곤 코뼈는 이미 발할라로 날아갔음,False,True,True,True,True,True,False,False,False,True
384,13228,720121,179,9.99,12108,설이: 아씨 잘생겼어... =내마음2222222,머! 리! 깐! 유! 정!!!!!!!!! 정아... 지금은 세상이 네 것 같지..? 조금만 있어봐라... 우주가 네 것 같을거다...,여우 피해왔더니 호랑이가...!!!,저렇게 순수한 얼굴로 이빨 털리는 줄 알았다고 말하는 게 나를 또 죽인다...,유정선배 반깐으로 세계평화 가능 .........,예전 연재 당시 베댓 생각난다 잔몹 피하려다 보스몹 만났다곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그 베댓님 같이보고 계신가여?!?!?!?!?!?!,근데 난 뭔가 인호는 홍설한테 그냥 정상적인?그냥 더 편하게 해주는 사람이고 유정은 홍설한테 진짜 로맨스릴러..적으로 점점 더 편하게 해주는 약간 트랩?같은 사람인데 당연히 내 생각에는 홍설한텐 인호가 더 필요하고 서로 편안해지는데 인호가 머리가 좀 홍설보단 덜 돌아가서 늘 홍설 고민을 해결못해주고 지나칠때가 많은데 유정은 비슷하게 돌아가니까 홍설 고민을 잘 해결해줘서 음..결론은 홍설은 마지막엔 유정을 선택할수밖에없을듯,유정은 진짜 설이 엄청 좋아하네ㅋㅋㅋ 아니 당연하지만 새삼스럽게 느껴진다,유정 설이한테 말하면서 베개랑 이불 착착 준비해놓는거봐....정말 어메이징,"개인적으로 매우 좋아하는 화...❤❤❤❤❤❤❤
둘이 꽁냥꽁냥거리는거 설렌당",False,False,True,False,True,False,True,True,True,True
385,28505,724815,11,9.99,10390,진심 다들 영광이 언급 안하는데 힘들면 넘기라는 등 사람 좋아보인다...  요즘은 알바들도 공감대 형성 안돼면 서먹서먹하거나 일떠넘기는 인간들 많음... ,"저거 뭔지 알 거 같음.. 여자지만 남자 많은 환경에서 일하지만 처음에 너무 어케 대할지 어려웠었어요..
말도 잘 못하고 버벅 댔는데 이제 서로 동성이 됐네요 허허",영광이 경상도 출신인갑네,마! 니 여친잇나! ,만나뵙게되어 영광입니다,뭔가 이름이 영광이라니까 배우 김영광처럼 생겼네....,와.. 남에게 뭐 물을땐 자기 소개 부터 하는게 맞는데 그런 사람들이 별로 없더라구요. 그런 점에서 영광이 합격,"저도 집에 자매만 넷에 막내라서 남자짝꿍이랑 어찌 얘기하는지 참 어려웠었네요 노는것도 그렇고ㅋㅋ
여중 남녀공학 고등학교 갔는데 어색어색~~
그래도 어찌어찌 결혼했는데 아들만 둘 낳았어요;;;
키우다보니 그냥 다른 인류라서 그랬던거구나...
싶어요ㅋㅋㅋㅋㅋ아들 키우기 힘듭니다ㅠ.ㅠ
이해가 아니라 그냥 받아들이기로ㅋㅋㅋㅋㅋ",남녀 공학 중학교 고등학교 대학교를 나와도 안될사람은 안되요 ..... ㅠㅠ,내 동년배 친구들 다 아홉수 우리들 본다,False,True,True,True,True,False,True,True,False,False
386,24815,651673,177,9.99,31448,자영이는 일과 사랑에 빠진거였네요...,솔직히 남이랑 얘기할때 내 입냄새날까봐 입 가리고 말하는사람 손,남친있는사람 좋아하는건 죄가 아니지만 새이처럼 뺏으려고 하면 문제가 되는거죠. 앞으로 유바비의 행보가 기대되네요.,유미는 진짜 웅이 많이 좋아하는구나.사소한데에서도 웅이 생각 먼저...,본인눈이 반짝반짝 해진걸 하는감,아 그래서 자영이랑 헤어질 수 밖에 없었던 거구나 자영이는 일이랑 사랑에 빠졌으니까... 유미는 웅이랑 사랑에 빠져서 눈이 반짝반짝 한거고ㅠㅠ,치카치카세포랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ니네가 애냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,바비는 그걸 알았을때 얼마나 슬펐을까,저새끼얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,장갑이나 목도리는 길바닥에있는거 주워써요,True,True,True,True,True,True,True,True,True,True
387,9834,676695,87,9.99,13701,유한라:좋아 지금부터 게임을 시작하지,크레센트ㅠㅠㅠ NPC중에서 가장 좋아했는데ㅜㅜ,만약을 위한 대비는 다 해놓고 빨간망토에게 엿주시네.,으아앙ㅠㅠ 크레센트..ㅠㅠ 넘 이쁜데.. 이렇게 죽다뇨..(흐규흐규) 인제이 죽이러 가실 분들 모집합니다!(1/999999999999),박진아 모습에서 인제이 바뀌는 장면보고 놀랐네,"크레센트....ㅠㅜ 너무 짠하네
여기 너무 슬프다ㅠㅠㅠㅠ
오늘도 백신우 멋있고요...
작가님 시계 고장나신건가요...","일가족이 누구 하나 때문에 흩어졌네.
아빠, 큰아들, 딸 죽고 엄마랑 막내만 남은 건가...",인제이 얼굴 씹소름이네,"인제이 언제죽냐 ,, ?  결말 예측 불가 ㅇㅈ?",제목보고 욕인줄 알았네:;,True,True,True,True,True,True,False,False,False,True
388,22594,708452,20,9.99,22480,이제는 때린이유가 너무 궁금하오 왜때렸는지 저남훈이자식의 정체가 뭔지 당최 용서가 안되서 목을 쳐버리고싶소,그게 무슨 '개'소리야 할 때 딱 남훈이 나오는거 보니까 몬가 멍멍국 관계자 맞는 것 같아...!!!,때린 이유가 궁금하여 여기까지 단숨에 질렀는데 왜 이유를 말해주지 않는 것이오,난 때린이유가 궁금하다오,칼들고 있는줄 알았다는거랑 춘배형님ㅋㅋㅋㅋㅋㅋㅋㅋ휘혈이 때문에 빵빵터짐ㅋㅋㅋㅋ귀여워 미치겠다ㅠㅠㅋㅋㅋㅋ 춘배랑 휘혈이 제일 귀엽다ㅠㅠㅠ,ㅁㅊㅋㅋㅋㅋㅋ 머리잘랐네? 했는데 춘배 상상하는거ㅋㅋㅋㅋㅋㅋㅋ 왜 참수를 당해ㅋㅋㅋㅋㅋㅋ 그거 아니야 에비에비,다들 춘배를 여자라고 생각하는거?ㅋㅋㅋ난 춘배가 그 미모의 여인 쌍둥이 남매라고 할줄 알았는데ㅋㅋㅋ,그게 무슨 개소리냐고 할 때 남훈이컷으로 바뀐게 떡밥인건가,"난 지금 쿠키를 6개 쓴게 아까운게아니라
다음화가 없다는게 돌겠음
아아 오늘 잠 다잤네 웹툰보다 자려고한건데 궁금해서 이제 못잠",개남훈이 냥춘배 왜때렸는지 궁금해서 하루사이에 여기까지 쿠키 구워 왔는데ㅠㅠ이유 알려면 마약쿠키 되게 생겼네,False,False,False,True,True,False,True,False,True,True
